# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4865		2395		1452
1		4358		4790		1465
2		3916		7185		1523
3		3839		9580		1571
4		3796		11974		1606
5		3754		14368		1520
6		3727		16763		1563
7		3697		19158		1542
8		3688		21549		1577
9		3658		23944		1550
10		3664		26339		1592
11		3647		28733		1598
12		3579		31127		1616
13		3584		33522		1597
14		3548		35916		1607
15		3519		38310		1606
16		3502		40703		1617
17		3486		43097		1601
18		3512		45491		1646
19		3513		47885		1604
20		3526		50277		1597
21		3475		52671		1633
22		3457		55063		1632
23		3424		57457		1587
24		3420		59851		1645
25		3383		62246		1635
26		3414		64640		1650
27		3345		67033		1622
28		3352		69427		1643
29		3356		71818		1626
30		3350		74209		1649
31		3323		76604		1642
32		3338		78995		1646
33		3320		81389		1644
34		3299		83782		1663
35		3304		86177		1618
36		3278		88569		1669
37		3319		90964		1655
38		3303		93357		1642
39		3295		95751		1656
40		3266		98145		1652
41		3262		100540		1664
42		3328		102934		1654
43		3256		105326		1663
44		3258		107719		1654
45		3257		110113		1671
46		3262		112505		1657
47		3255		114899		1649
48		3278		117292		1652
49		3279		119686		1669
50		3274		122081		1634
51		3261		124475		1642
52		3253		126870		1665
53		3211		129260		1640
54		3215		131653		1648
55		3243		134046		1647
56		3231		136441		1643
57		3218		138834		1635
58		3239		141229		1651
59		3197		143623		1635
60		3177		146015		1645
61		3198		148408		1666
62		3243		150803		1638
63		3194		153195		1642
64		3193		155587		1654
65		3205		157980		1641
66		3163		160373		1683
67		3176		162766		1653
68		3156		165159		1645
69		3156		167554		1661
70		3147		169946		1670
71		3118		172339		1657
72		3093		174730		1675
73		3079		177122		1656
74		3061		179512		1650
75		3052		181905		1676
76		3080		184300		1661
77		3071		186694		1668
78		3078		189086		1679
79		3058		191478		1695
80		3069		193871		1650
81		3041		196265		1679
82		3058		198659		1665
83		3038		201053		1649
84		3030		203447		1674
85		3044		205841		1670
86		3047		208235		1657
87		3024		210630		1657
88		3050		213023		1662
89		3020		215417		1661
90		3018		217811		1678
91		3018		220204		1682
92		3009		222597		1662
93		3017		224990		1668
94		2991		227383		1683
95		3010		229777		1647
96		3013		232172		1662
97		2992		234566		1676
98		2990		236959		1667
99		3003		239353		1678
100		2969		241748		1677
101		2957		244140		1670
102		2944		246530		1695
103		2965		248923		1677
104		2945		251314		1672
105		2936		253708		1686
106		2948		256101		1686
107		2927		258494		1679
108		2929		260885		1698
109		2902		263279		1686
110		2911		265674		1696
111		2921		268068		1700
112		2940		270463		1696
113		2932		272858		1653
114		2920		275250		1694
115		2901		277643		1689
116		2886		280038		1683
117		2877		282432		1701
118		2888		284826		1703
119		2907		287216		1661
120		2910		289609		1707
121		2900		292003		1689
122		2901		294396		1691
123		2921		296788		1680
124		2908		299182		1703
125		2890		301573		1684
126		2897		303965		1698
127		2924		306358		1696
128		2912		308753		1680
129		2891		311146		1682
130		2883		313541		1707
131		2912		315935		1671
132		2877		318328		1712
133		2883		320721		1694
134		2865		323115		1697
135		2858		325509		1706
136		2847		327903		1724
137		2851		330296		1673
138		2857		332688		1719
139		2851		335082		1704
140		2839		337474		1701
141		2845		339867		1697
142		2837		342260		1700
143		2861		344654		1681
144		2844		347047		1705
145		2853		349440		1685
146		2858		351832		1683
147		2837		354225		1679
148		2835		356619		1680
149		2841		359014		1655
150		2809		361409		1705
151		2819		363802		1679
152		2837		366196		1665
153		2824		368589		1692
154		2817		370983		1686
155		2808		373376		1677
156		2813		375769		1707
157		2807		378163		1677
158		2824		380555		1680
159		2813		382946		1693
160		2810		385339		1688
161		2799		387727		1674
162		2802		390122		1695
163		2821		392514		1682
164		2804		394906		1685
165		2791		397298		1699
166		2810		399692		1692
167		2800		402087		1665
168		2810		404480		1707
169		2798		406875		1679
170		2803		409268		1676
171		2783		411662		1683
172		2803		414055		1702
173		2802		416449		1679
174		2793		418844		1701
175		2783		421236		1687
176		2783		423631		1694
177		2760		426026		1696
178		2783		428420		1702
179		2797		430815		1676
180		2784		433208		1708
181		2789		435602		1697
182		2798		437993		1692
183		2776		440385		1698
184		2772		442779		1700
185		2760		445174		1690
186		2757		447568		1712
187		2753		449961		1699
188		2748		452356		1689
189		2753		454748		1708
190		2736		457141		1707
191		2754		459536		1693
192		2756		461930		1718
193		2744		464322		1717
194		2726		466716		1691
195		2724		469109		1705
196		2743		471498		1709
197		2732		473890		1694
198		2735		476284		1713
199		2718		478676		1706
200		2731		481071		1701
201		2729		483464		1712
202		2730		485859		1714
203		2735		488253		1696
204		2722		490646		1715
205		2703		493038		1713
206		2731		495431		1702
207		2716		497825		1714
208		2728		500216		1707
209		2705		502610		1697
210		2703		505003		1703
211		2690		507397		1712
212		2706		509791		1691
213		2707		512184		1701
214		2704		514577		1708
215		2696		516971		1689
216		2684		519366		1719
217		2683		521759		1710
218		2701		524152		1680
219		2697		526545		1708
220		2710		528939		1705
221		2703		531332		1676
222		2697		533724		1701
223		2689		536116		1701
224		2683		538510		1694
225		2680		540905		1710
226		2686		543297		1698
227		2681		545691		1692
228		2691		548084		1708
229		2683		550476		1700
230		2690		552869		1694
231		2684		555263		1703
232		2683		557656		1697
233		2684		560050		1698
234		2677		562444		1704
235		2660		564837		1699
236		2673		567231		1693
237		2660		569625		1705
238		2660		572018		1713
239		2655		574411		1694
240		2656		576804		1716
241		2654		579198		1714
242		2656		581593		1707
243		2663		583988		1714
244		2661		586377		1706
245		2646		588770		1718
246		2646		591161		1723
247		2633		593554		1723
248		2650		595948		1709
249		2640		598343		1721
250		2635		600737		1728
251		2630		603131		1713
252		2639		605524		1723
253		2634		607916		1719
254		2627		610311		1706
255		2627		612702		1726
256		2629		615096		1734
257		2615		617489		1708
258		2633		619882		1722
259		2609		622275		1722
260		2611		624668		1716
261		2608		627061		1729
262		2595		629456		1724
263		2600		631851		1716
264		2606		634244		1719
265		2591		636635		1717
266		2613		639027		1718
267		2601		641420		1724
268		2607		643814		1729
269		2591		646209		1701
270		2608		648601		1720
271		2605		650995		1716
272		2605		653390		1709
273		2625		655785		1732
274		2596		658180		1725
275		2592		660574		1709
276		2609		662964		1722
277		2600		665358		1725
278		2607		667749		1716
279		2595		670141		1725
280		2602		672531		1720
281		2605		674926		1699
282		2596		677319		1727
283		2598		679712		1720
284		2599		682103		1706
285		2591		684494		1721
286		2596		686887		1720
287		2587		689281		1711
288		2598		691675		1716
289		2592		694067		1714
290		2596		696460		1709
291		2595		698854		1713
292		2579		701246		1718
293		2587		703641		1704
294		2575		706036		1715
295		2585		708427		1719
296		2580		710821		1701
297		2577		713212		1715
298		2593		715605		1712
299		2583		717997		1695
300		2581		720388		1721
301		2579		722781		1714
302		2574		725173		1705
303		2583		727567		1717
304		2563		729962		1713
305		2564		732357		1700
306		2568		734750		1717
307		2566		737144		1716
308		2577		739536		1709
309		2565		741927		1716
310		2566		744320		1713
311		2559		746714		1700
312		2564		749106		1721
313		2569		751497		1710
314		2568		753889		1696
315		2560		756284		1714
316		2570		758676		1717
317		2551		761069		1702
318		2562		763460		1714
319		2555		765855		1704
320		2560		768245		1697
321		2550		770637		1708
322		2549		773030		1714
323		2553		775421		1702
324		2548		777815		1715
325		2548		780209		1706
326		2557		782601		1697
327		2545		784993		1715
328		2547		787379		1712
329		2533		789773		1694
330		2542		792167		1722
331		2542		794559		1714
332		2539		796952		1710
333		2542		799345		1714
334		2493		800143		1710
335		2468		800938		1724
336		2429		801703		1740
337		2411		802486		1742
338		2397		803242		1733
339		2375		803999		1732
340		2364		804730		1730
341		2354		805475		1732
342		2340		806192		1731
343		2331		806905		1732
344		2328		807612		1738
345		2310		808319		1733
346		2304		809012		1736
347		2303		809692		1739
