# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		770		235		190
1		724		459		187
2		648		662		185
3		591		852		181
4		533		1005		183
5		480		1135		190
6		423		1246		189
7		378		1327		192
8		329		1393		191
9		307		1463		188
10		262		1532		184
11		243		1559		182
12		230		1585		191
13		215		1607		186
14		202		1618		189
15		203		1626		187
16		204		1633		189
17		202		1646		189
18		199		1659		189
19		190		1671		187
20		191		1680		188
21		188		1692		185
22		181		1715		187
23		182		1734		191
24		178		1744		191
25		178		1754		189
26		170		1759		190
27		164		1763		189
28		164		1763		189
29		162		1765		188
30		162		1765		188
31		160		1766		189
32		160		1766		189
33		160		1766		189
34		160		1766		189
35		160		1766		189
36		160		1766		189
37		160		1766		189
38		160		1766		189
39		160		1766		189
40		160		1766		189
41		160		1766		189
42		160		1766		189
43		160		1766		189
44		160		1766		189
45		160		1766		189
46		160		1766		189
47		160		1766		189
48		160		1766		189
49		160		1766		189
50		160		1766		189
51		160		1766		189
52		160		1766		189
53		160		1766		189
54		160		1766		189
55		160		1766		189
56		160		1766		189
57		160		1766		189
58		160		1766		189
59		160		1766		189
60		160		1766		189
61		160		1766		189
62		160		1766		189
63		160		1766		189
64		160		1766		189
65		160		1766		189
66		160		1766		189
67		160		1766		189
68		160		1766		189
69		160		1766		189
70		160		1766		189
71		160		1766		189
72		160		1766		189
73		160		1766		189
74		160		1766		189
75		160		1766		189
76		160		1766		189
77		160		1766		189
78		160		1766		189
79		160		1766		189
80		160		1766		189
81		160		1766		189
82		160		1766		189
83		160		1766		189
84		160		1766		189
85		160		1766		189
86		160		1766		189
87		160		1766		189
88		160		1766		189
89		160		1766		189
90		160		1766		189
91		160		1766		189
92		160		1766		189
93		160		1766		189
94		160		1766		189
95		160		1766		189
96		160		1766		189
97		160		1766		189
98		160		1766		189
99		160		1766		189
100		160		1766		189
101		160		1766		189
102		160		1766		189
103		160		1766		189
104		160		1766		189
105		160		1766		189
106		160		1766		189
107		160		1766		189
108		160		1766		189
109		160		1766		189
110		160		1766		189
111		160		1766		189
112		160		1766		189
113		160		1766		189
114		160		1766		189
115		160		1766		189
116		160		1766		189
117		160		1766		189
118		160		1766		189
119		160		1766		189
120		160		1766		189
121		160		1766		189
122		160		1766		189
123		160		1766		189
124		160		1766		189
125		160		1766		189
126		160		1766		189
127		160		1766		189
128		160		1766		189
129		160		1766		189
130		160		1766		189
131		160		1766		189
132		160		1766		189
133		160		1766		189
134		160		1766		189
135		160		1766		189
136		160		1766		189
137		160		1766		189
138		160		1766		189
139		160		1766		189
140		160		1766		189
141		160		1766		189
142		160		1766		189
143		160		1766		189
144		160		1766		189
145		160		1766		189
146		160		1766		189
147		160		1766		189
148		160		1766		189
149		160		1766		189
150		160		1766		189
151		160		1766		189
152		160		1766		189
153		160		1766		189
154		160		1766		189
155		160		1766		189
156		160		1766		189
157		160		1766		189
158		160		1766		189
159		160		1766		189
160		160		1766		189
161		160		1766		189
162		160		1766		189
163		160		1766		189
164		160		1766		189
165		160		1766		189
166		160		1766		189
167		160		1766		189
168		160		1766		189
169		160		1766		189
170		160		1766		189
171		160		1766		189
172		160		1766		189
173		160		1766		189
174		160		1766		189
175		160		1766		189
176		160		1766		189
177		160		1766		189
178		160		1766		189
179		160		1766		189
180		160		1766		189
181		160		1766		189
182		160		1766		189
183		160		1766		189
184		160		1766		189
185		160		1766		189
186		160		1766		189
187		160		1766		189
188		160		1766		189
189		160		1766		189
190		160		1766		189
191		160		1766		189
192		160		1766		189
193		160		1766		189
194		160		1766		189
195		160		1766		189
196		160		1766		189
197		160		1766		189
198		160		1766		189
199		160		1766		189
200		160		1766		189
201		160		1766		189
202		160		1766		189
203		160		1766		189
204		160		1766		189
205		160		1766		189
206		160		1766		189
207		160		1766		189
208		160		1766		189
209		160		1766		189
210		160		1766		189
211		160		1766		189
212		160		1766		189
213		160		1766		189
214		160		1766		189
215		160		1766		189
216		160		1766		189
217		160		1766		189
218		160		1766		189
219		160		1766		189
220		160		1766		189
221		160		1766		189
222		160		1766		189
223		160		1766		189
224		160		1766		189
225		160		1766		189
226		160		1766		189
227		160		1766		189
228		160		1766		189
229		160		1766		189
230		160		1766		189
231		160		1766		189
232		160		1766		189
233		160		1766		189
234		160		1766		189
235		160		1766		189
236		160		1766		189
237		160		1766		189
238		160		1766		189
239		160		1766		189
240		160		1766		189
241		160		1766		189
242		160		1766		189
243		160		1766		189
244		160		1766		189
245		160		1766		189
246		160		1766		189
247		160		1766		189
248		160		1766		189
249		160		1766		189
250		160		1766		189
251		160		1766		189
252		160		1766		189
253		160		1766		189
254		160		1766		189
255		160		1766		189
256		160		1766		189
257		160		1766		189
258		160		1766		189
259		160		1766		189
260		160		1766		189
261		160		1766		189
262		160		1766		189
263		160		1766		189
264		160		1766		189
265		160		1766		189
266		160		1766		189
267		160		1766		189
268		160		1766		189
269		160		1766		189
270		160		1766		189
271		160		1766		189
272		160		1766		189
273		160		1766		189
274		160		1766		189
275		160		1766		189
276		160		1766		189
277		160		1766		189
278		160		1766		189
279		160		1766		189
280		160		1766		189
281		160		1766		189
282		160		1766		189
283		160		1766		189
284		160		1766		189
285		160		1766		189
286		160		1766		189
287		160		1766		189
288		160		1766		189
289		160		1766		189
290		160		1766		189
291		160		1766		189
292		160		1766		189
293		160		1766		189
294		160		1766		189
295		160		1766		189
296		160		1766		189
297		160		1766		189
298		160		1766		189
299		160		1766		189
300		160		1766		189
301		160		1766		189
302		160		1766		189
303		160		1766		189
304		160		1766		189
305		160		1766		189
306		160		1766		189
307		160		1766		189
308		160		1766		189
309		160		1766		189
310		160		1766		189
311		160		1766		189
312		160		1766		189
313		160		1766		189
314		160		1766		189
315		160		1766		189
316		160		1766		189
317		160		1766		189
318		160		1766		189
319		160		1766		189
320		160		1766		189
321		160		1766		189
322		160		1766		189
323		160		1766		189
324		160		1766		189
325		160		1766		189
326		160		1766		189
327		160		1766		189
328		160		1766		189
329		160		1766		189
330		160		1766		189
331		160		1766		189
332		160		1766		189
333		160		1766		189
334		160		1766		189
335		160		1766		189
336		160		1766		189
337		160		1766		189
338		160		1766		189
339		160		1766		189
340		160		1766		189
341		160		1766		189
342		160		1766		189
343		160		1766		189
344		160		1766		189
345		160		1766		189
346		160		1766		189
347		160		1766		189
348		160		1766		189
349		160		1766		189
350		160		1766		189
351		160		1766		189
352		160		1766		189
353		160		1766		189
354		160		1766		189
355		160		1766		189
356		160		1766		189
357		160		1766		189
358		160		1766		189
359		160		1766		189
360		160		1766		189
361		160		1766		189
362		160		1766		189
363		160		1766		189
364		160		1766		189
365		160		1766		189
366		160		1766		189
367		160		1766		189
368		160		1766		189
369		160		1766		189
370		160		1766		189
371		160		1766		189
372		160		1766		189
373		160		1766		189
374		160		1766		189
375		160		1766		189
376		160		1766		189
377		160		1766		189
378		160		1766		189
379		160		1766		189
380		160		1766		189
381		160		1766		189
382		160		1766		189
383		160		1766		189
384		160		1766		189
385		160		1766		189
386		160		1766		189
387		160		1766		189
388		160		1766		189
389		160		1766		189
390		160		1766		189
391		160		1766		189
392		160		1766		189
393		160		1766		189
394		160		1766		189
395		160		1766		189
396		160		1766		189
397		160		1766		189
398		160		1766		189
399		160		1766		189
400		160		1766		189
401		160		1766		189
402		160		1766		189
403		160		1766		189
404		160		1766		189
405		160		1766		189
406		160		1766		189
407		160		1766		189
408		160		1766		189
409		160		1766		189
410		160		1766		189
411		160		1766		189
412		160		1766		189
413		160		1766		189
414		160		1766		189
415		160		1766		189
416		160		1766		189
417		160		1766		189
418		160		1766		189
419		160		1766		189
420		160		1766		189
421		160		1766		189
422		160		1766		189
